Institution_ID,Institution_Name,Institution_Address,Institution_City,Institution_State,Institution_Zip,
156532,The Center for Cosmetology Education,3099 South Perkins,Memphis,TN,38118,
232399,The Center for Guided Montessori Studies,4532 West Kennedy Blvd. Suite 233,Tampa,FL,33609,
206695,The Chaplaincy Center,"593 Eddy St, Gerry House #36",Providence,RI,02903-4970,
219019,The Chicago School for Piano Technology,2041 W Carroll Ave,Chicago,IL,60612-1630,
239406,The Chicago School of Professional Psychology,617 W 7th Street,Los Angeles,CA,90017,
223612,The Children's Hospital - Aurora,13123 East 16th Avenue,Aurora,CO,80045,
195021,The Children's Hospital - Denver,1056 East 19th Avenue,Denver,CO,80218-1088,
197656,The Children's Hospital of Philadelphia,021 Seashore House 3405 Civic Center Boulevard,Philadelphia,PA,19104-4302,
196857,The Children's Village,One Echo Hills,Dobbs Ferry,NY,10522,
193195,The Christ Hospital,2139 Auburn Avenue,Cincinnati,OH,45219-2906,
229090,The Chrysm Institute of Esthetics,"281 Independence Boulevard, Suite 101",Virginia Beach,VA,23462,
173577,The Chubb Institute-Westbury,1400 Old Country Rd-Ste 105,Westbury,NY,11590,
206701,The Church Home at Montgomery Place,5550 South Shore Dr,Chicago,IL,60637-1550,
142203,The Citadel,171 Moultrie Street,Charleston,SC,29409,
177056,The Colburn School,200 South Grand Avenue,Los Angeles,CA,90012,
211927,The Collective,"541 6th Avenue, 4th Floor",New York,NY,10011,
238485,The College of Chicago,"19 S. LaSalle Street, Suite 802",Chicago,IL,60603,
126508,The College of Coiffure Art,1423 Wyoming Ave,Billings,MT,59102-5333,
158608,The College of Health Care Professions,240 Northwest Mall,Houston,TX,77092,
167251,The College of Health Care Professions,"6505 Airport Boulevard, Suite 102",Austin,TX,78752,
237710,The College of New Jersey,P.O. Box 7718,Ewing,NJ,08628-0718,
112358,The College of Office Technology,1520 West Division Street,Chicago,IL,60622-3312,
131946,The College of Saint Rose,432 Western Ave,Albany,NY,12203-1490,
163259,The College of Saints John Fisher and Thomas More,3020 Lubbock,Fort Worth,TX,76109,
132888,The College of Westchester,325 Central Park Ave,White Plains,NY,10606,
137227,The College of Wooster,1189 Beall Avenue,Wooster,OH,44691,
120102,The ColorLab Academy of Hair,227 Archer Street,Bel Air,MD,21014-3639,
234605,The Commonwealth Medical College,525 Pine Street,Scranton,PA,18509,
166328,The Community College of Baltimore County,800 South Rolling Road,Baltimore,MD,21228-5381,
228291,The Cosmo Factory Cosmetology Academy,131-B Front Street,Santa Cruz,CA,95060,
164784,The Creative Center,10850 Emmet St,Omaha,NE,68164,
111744,The Creative Circus,812 Lambert Dr,Atlanta,GA,30324,
144731,The Criswell College,4010 Gaston Ave.,Dallas,TX,75246,
229513,The Crown College of the Bible,2307 West Beaver Creek Drive,Powell,TN,37849,
191977,The Cut Beauty School,13238 Cedar Road,Cleveland Heights,OH,44118,
197665,The Devereux Foundation,2012 Renaissance Boulevard,King of Prussia,PA,19406,
212452,The Diller-Quaile School of Music,24 East 95th Street,New York,NY,10128,
219453,The Elaine Sterling Institute,"4840 Roswell Road, Building E, Suite 201",Atlanta,GA,30042,
153445,The Elizabeth Grady School of Esthetics & Massage Therapy,222 Boston Avenue,Medford,MA,2155,
167279,The English Center,1005 Atlantic Avenue,Alameda,CA,94501,
169752,The English Center - Miami-Dade County Public Schools,3501 SW 28 St.,Miami,FL,33133,
240639,The ESL School at NYFA,3300 Riverside Dr,Burbank,CA,91505,
240648,"The ESL School at NYFA, New York",17 Battery Place,New York,NY,10004,
240657,"The ESL School at NYFA, South Beach",420 Lincoln Rd,Miami Beach,FL,33139,
241003,The Esthetic Institute,8381 Old Courthouse Road  Suite 320,Vienna,VA,22182,
212896,The European Academy of Cosmetology & Hairdressing,1575 Boston Post Road,Guilford,CT,6437,
148636,The Evergreen State College,2700 Evergreen Pkwy NW,Olympia,WA,98505,
210580,The Fab School,9571 Pittsburgh Ave,Ranch Cucamonga,CA,91739,
240417,The Faulk Center for Counseling,22455 Boca Rio Road,Boca Raton,FL,33433,
188386,The Fila Academy,6320 Ritchie Highway,Glen Burnie,MD,21061,
237020,The Florence Academy of Art,888 Newark Avenue,Jersey City,NJ,7306,
234757,The Forum Academy of Cosmetology Aesthetics,"36 North 1100 East, Suite A",American Fork,UT,84003,
235866,The French Pastry School,226 West Jackson Blvd.,Chicago,IL,60606,
191180,The Gallery College of Beauty,38132 Gratiot,Clinton Township,MI,48036,
194727,The Guidance Center,1301 Pine Avenue,Long Beach,CA,90813,
192341,The Hair Academy,2101 East Broadway Avenue,Bismarck,ND,58501,
191199,The Hair Academy - 110,110 North Franklin Street,Kirksville,MO,63501,
179274,The Hair Academy Inc.,511 Telfair Street,Dublin,GA,31021,
215992,The Hair Academy LLC,3150 McGehee Road,Montgomery,AL,36111,
134486,The Headquarters Academy of Hair Design,108 S Main St,Minot,ND,58701-3914,
206710,The HealthCare Chaplaincy,307 E 60th St,New York,NY,10022-1505,
226815,The Healthcare Institute,1822 Fredericksburg Road,San Antonio,TX,78201,
194736,The HELP Group,13130 Burbank Boulevard,Sherman Oaks,CA,91401,
113980,The Illinois Institute of Art - Chicago,350 N Orleans St,Chicago,IL,60654-1593,
164359,The Illinois Institute of Art-Schaumburg,1000 Plaza Drive,Schaumburg,IL,60173-4913,
206729,The Ingalls Center of Pastoral Ministries,800 Montclair Rd,Birmingham,AL,35213-1908,
206774,The Institute for Chaplaincy and Clinical Pastoral Education at Care and Counseling Center of Georgia,1814 Clairmont Road,Decatur,GA,30033,
164997,The Institute for Health Education,"600 Pavonia Avenue, First Floor",Jersey City,NJ,7306,
179751,The Institute of Beauty and Wellness,327 East St. Paul Avenue,Milwaukee,WI,53202,
179089,The Institute of World Politics,1521 16th St NW,Washington,DC,20036-1423,
130457,The International Culinary Center,462 Broadway,New York,NY,10013-2618,
229717,The International School of Hospitality,"3614 E. Sunset Road, Suite 110",Las Vegas,NV,89120,
113306,The John Marshall Law School,315 S Plymouth Ct,Chicago,IL,60604,
233417,The Joseph Business School,7600 W. Roosevelt,Forest Park,IL,60130,
130749,The Juilliard School,60 Lincoln Center Plaza,New York,NY,10023-6588,
182175,The King's College,"56 Broadway, 5th Floor",New York,NY,10004-0026,
168449,The King's University,2121 E. Southlake Boulevard,Southlake,TX,76092-6507,
215947,The Lab Paul Mitchell Partner School,"25 Scotch Road, Suite A",Ewing,NJ,8628,
119535,The Landing School,286 River Rd,Arundel,ME,04046-1490,
200183,The Language Company,189 W. 15th Street,Edmond,OK,73013,
232937,The Language Institute,"70 South Lake Avenue, Suite 830",Pasadena,CA,91101,
218186,"The Long Island Barber Institute, Inc.",266 Greenwich Street,Hempstead,NY,11550,
104832,The Master's College and Seminary,21726 Placerita Canyon Road,Santa Clarita,CA,91321-1200,
206738,The McFarland Institute,"400 Poydras Street, Suite 2525",New Orleans,LA,70130-3257,
195535,The Menta Group,1720 N. Randall Road,Aurora,IL,60506-1038,
194763,The Metropolitan Detention Center,535 North Alameda Street,Los Angeles,CA,90012,
206747,The Midwest CPE Program Baptist-Lutheran Medical Center,2316 East Meyer Boulevard,Kansas City,MO,64132-1136,
241021,The Montessori Institute Denver,700 Knox Ct,Denver,CO,80204,
212337,The Montessori World Educational Institute,1700 Berwick Drive,Cambria,CA,93428,
177339,The Music School of Delaware,4101 Washington Street,Wilmington,DE,19802,
177898,The Nail Academy,"162-04 Jamaica Avenue, 5th Floor",Jamaica,NY,11432,
105491,The National Hispanic University,14271 Story Rd,San Jose,CA,95127-3823,
174701,The National Massage Therapy Institute - Falls Church,"803 W. Broad Street, Suite 110",Fall Church,VA,22046,
174561,The National Massage Therapy Institute - Wilmington,"1601 Concord Pike, Ste. 82-84",Wilmington,DE,19803,
182698,The National Massage Therapy Institute Division of PSB,10050 Roosevelt Blvd.,Philadelphia,PA,19116,
121594,The New England Conservatory of Music,290 Huntington Ave,Boston,MA,2115,
121707,The New England Institute of Art,10 Brookline Place West,Brookline,MA,2445,
131335,The New School,66 W 12th Street,New York,NY,10011,
186654,The New School Center for Media,14 Computer Dr. W.,Albany,NY,12205,
163675,The New York Conservatory for Dramatic Arts,39 West 19th Street,New York,NY,10011,
131405,The New York School for Medical and Dental Assistants,33-10 Queens Blvd,Long Island City,NY,11101,
206181,The North Atlanta CPE Center,5665 Peachtree Dunwoody Rd NE,Atlanta,GA,30342-1701,
145707,The Ocean Corporation,10840 Rockley Road,Houston,TX,77099,
222479,The Ohio State University Psychology Internship,1640 Neil Avenue,Columbus,OH,43201-2333,
220923,"The Ohio State University, College of Human Ecology Dietetic Internship",325 Campbell Hall,Columbus,OH,43210-1295,
220914,"The Ohio State University, School of Allied Medical Professions Dietetic Internship",453 West Tenth Avenue,Columbus,OH,43210-1234,
199050,"The Olin Center for International Study, Inc.",342 Newbury Street,Boston,MA,,
217776,The Partnership for CPE:  Morton Plant Mease Health Care & Suncoast Hospice,300 Pinellas Street - MS #44,Clearwater,FL,33756,
220978,The Pennsylvania State University Dietetic Internship,121-A Henderson Building South,University Park,PA,16802,
218502,The Players School of Music,923 McMullen Booth Road,Clearwater,FL,33759,
141130,The Reading Hospital and Medical Center,6th Ave and Spruce St,West Reading,PA,19611-6052,
216357,The Real Barbers College,"451  West Lincoln Avenue, Suites B100 & 250",Anaheim,CA,92805,
236081,The Recording Conservatory of Austin,4615 City Park Road,Austin,TX,78730,
141167,The Restaurant School at Walnut Hill College,4207 Walnut St,Philadelphia,PA,19104,
131876,The Sage Colleges,65 1st Street,Troy,NY,12180,
161208,The Salon Academy,440 Marshall Street,Coldwater,MI,49038,
216384,The Salon Elite Academy,4720 Gretna Road,Branson,MO,65616,
171058,The Salon Professional Academy,1871 Gratiot Blvd,Marysville,MI,48040,
218098,The Salon Professional Academy,335 Vertin Boulevard,Shorewood,IL,60404,
228848,The Salon Professional Academy,4985 Stelton Road,South Plainfield,NJ,7080,
233125,The Salon Professional Academy,"1600 Saratoga Avenue, Suite 103",San Jose,CA,95129,
141103,The Salon Professional Academy - Altoona,415 D Orchard Avenue,Altoona,PA,16601,
213215,The Salon Professional Academy - Anderson,5335 South Scatterfield Road,Anderson,IN,46013,
212425,The Salon Professional Academy - Appleton,3355 West College Avenue,Appleton,WI,54914,
215910,The Salon Professional Academy - Colorado Springs,4388 Austin Bluffs Parkway,Colorado Springs,CO,80918,
149994,The Salon Professional Academy - Eau Claire,3408 Mall Drive,Eau Claire,WI,54701-7633,
214607,The Salon Professional Academy - Evansville,5545 Vogel Road,Evansville,IN,47715,
107239,The Salon Professional Academy - Grand Junction,432 North Avenue,Grand Junction,CO,81501,
227270,The Salon Professional Academy - Huntsville,"4925 University Drive, Suite 134",Huntsville,AL,35816,
211398,The Salon Professional Academy - Inverness,1522 U.S. Highway 41 North,Inverness,FL,34450,
216375,The Salon Professional Academy - Iowa City,1550 South 1st Avenue,Iowa City,IA,52755,
217828,The Salon Professional Academy - Kokomo,1012 South Reed Road,Kokomo,IN,46902,
213288,The Salon Professional Academy - Lewisville,"2440 South Stemmons Freeway, Suite B",Lewisville,TX,75067,
158255,The Salon Professional Academy - Melbourne,"1700 West New Haven Avenue, Suite 540A",Melbourne,FL,32904,
228042,The Salon Professional Academy - Nashville,"2710 Old Lebanon Road, Suite 6",Nashville,TN,37214,
213206,The Salon Professional Academy - North Fort Myers,1388 Colonial Boulevard,Fort Myers,FL,33907,
217208,The Salon Professional Academy - North Little Rock,4619 JFK Boulevard,North Little Rock,AR,72116,
215716,The Salon Professional Academy - Onalaska,566 Theater Road,Onalaska,WI,54650,
214087,The Salon Professional Academy - St. Charles,3141 West Clay Street,St. Charles,MO,63301,
212513,The Salon Professional Academy - The Villages,11915 CR 103,The Villages,FL,32162,
212197,The Salon Professional Academy - Tonawanda,2309 Eggert Road,Tonawanda,NY,14150,
152798,The Salon Professional Academy - Williston,400 Cornerstone Drive Suite 220,Williston,VT,5495,
191205,The Salon Professionals Academy Fargo,4377 15th Avenue South,Fargo,ND,58103,
218229,The Salon Spa Academy,1416 West Columbia Avenue,Battle Creek,MI,49015,
214689,The SANS Technology Institute,8120 Woodmont Ave. Ste. 205,Bethesda,MD,20814,
236470,The Santa Barbara and Ventura Colleges of Law,4475 Market Street,Ventura,CA,93003,
218511,The School of Court Reporting,"5000 Atrium Way, Suite 3",Mount Laurel,NJ,8054,
112251,The School of Hairstyling,141 East Chubbuck Road,Chubbuck,ID,83202,
166531,The Scripps Research Institute,"10550 North Torrey Pines Road, TRY-10",La Jolla,CA,92037,
169567,The Seattle School of Theology and Psychology,2501 Elliott Avenue,Seattle,WA,98121,
191214,The Skin Institute,552 North Dixie Drive,St. George,UT,84770,
204255,"The Soma Institute, The National School of Clinical Massage Therapy","55 East Jackson Boulevard, Suite 300",Chicago,IL,60604,
136482,The Spa School,5050 North High Street,Columbus,OH,43214,
208327,The Studio Academy of Beauty,"610 North Alma School Road, Suite #38",Chandler,AZ,85224,
208044,The Temple: A Paul Mitchell Partner School,22 West Church Street,Frederick,MD,21701,
228680,The Training Domain,"12761 World Plaza Lane, Suite 2",Fort Myers,FL,33907,
239868,The Transitions Career Institute,30-50 Whitestone Exspressway Suite 400,Flushing,NY,11354,
209171,The University Hospital - Health Alliance Dental Center Advanced Education in General Dentistry 12 Months,"234 Goodman Street, B Pavilion, 3rd Floor ML 0803",Cincinnati,OH,45219-2316,
206756,The University Hospital in Birmingham,"618 18th St S, 125 West Pavilion",Birmingham,AL,35233-1827,
218201,The University of Aesthetics,1357 North Milwaukee Avenue,Chicago,IL,60622,
218210,The University of Aesthetics & Cosmetology,1037-1043 Curtiss Street,Downers Grove,IL,60515,
100089,The University of Alabama,739 University Boulevard,Tuscaloosa,AL,35487-0100,
151643,The University of Connecticut School of Medicine and Dentistry,263 Farmington Ave,Farmington,CT,06030-1905,
135568,The University of Findlay,1000 N Main St,Findlay,OH,45840-3695,
126678,The University of Montana,32 Campus Drive,Missoula,MT,59812,
126720,The University of Montana - Western,710 S Atlantic,Dillon,MT,59725-3598,
110565,The University of Tampa,401 W Kennedy Blvd,Tampa,FL,33606-1490,
144023,The University of Tennessee - Chattanooga,615 McCallie Ave,Chattanooga,TN,37403-2598,
144032,The University of Tennessee - Knoxville,527 Andy Holt Tower,Knoxville,TN,37996-0184,
144041,The University of Tennessee - Martin,University Street,Martin,TN,38238-5021,
221698,The University of Tennessee-Knoxville Dietetic Internship,"1215 Cumberland Avenue, Room 229",Knoxville,TN,37996-1920,
146296,The University of Texas at Arlington,701 S. Nedderman Dr.,Arlington,TX,76013,
145761,The University of Texas at Brownsville and Texas Southmost College,80 Fort Brown,Brownsville,TX,78520-4991,
146311,The University of Texas at Dallas,800 West Campbell  Rd,Richardson,TX,75080,
146320,The University of Texas at El Paso,500 W. University Ave,El Paso,TX,79968-0691,
146427,The University of Texas at San Antonio,One UTSA Circle,San Antonio,TX,78249-1130,
235574,The University of Texas Health Science Center at Tyler,111937 U.S. Hwy. 271,Tyler,TX,75708-3154,
146214,The University of Texas Medical Branch,301 University Blvd,Galveston,TX,77555-0129,
146418,The University of Texas of the Permian Basin,4901 E University,Odessa,TX,79762-0001,
145752,The University of Texas Rio Grande Valley,1201 W University Dr,Edinburg,TX,78541-2999,
180869,The University of Texas School of Health Professions,1515 Holcombe Blvd.,Houston,TX,77030-4009,
140915,The University of the Arts,320 S Broad St,Philadelphia,PA,19102,
143905,The University of the South,735 University Avenue,Sewanee,TN,37383-1000,
148195,The University of Virginia's College at Wise,1 College Avenue,Wise,VA,24293-4400,
110705,The University of West Florida,11000 University Pky,Pensacola,FL,32514-5750,
107080,The University of West Los Angeles,9920 S. La Cienega Blvd. #404,Inglewood,CA,90301,
209180,The Utah College of Dental Hygiene,"575 E. University Parkway, Suite I-63",Orem,UT,84097,
233392,The Valley School for Dental Assisting,16500 Ventura Blvd #315,Encino,CA,91436,
206765,The Village at Manor Park,3023 S 84th St,Milwaukee,WI,53227-3798,
230931,The Vocational Nursing Institute,11201 Steeple Park Drive,Houston,TX,77065,
216126,The Watson Institute Psychology Internship,301 Camp Meeting Road,Sewickley,PA,15143,
198127,The Wisconsin Academy,"880 Frontage Road, Suite #1",Peshtigo,WI,54157,
191223,The Woodhouse School of Wellness,103 South Glass,Victoria,TX,77901,
140322,The Workforce Institute's City College,"100 South Broad Street, Suite 830",Philadelphia,PA,19110,
107178,The Wright Institute,2728 Durant Ave,Berkeley,CA,94704-1796,
165024,The Youngstown College of Massotherapy,14 Highland Ave,Struthers,OH,44471-2321,
211918,Theatre of Arts,"6755 Hollywood Boulevard, Suite 200",Hollywood,CA,90028,
150385,Theda Clark Medical Center,"130 Second Street, P.O. Box 2021",Neenah,WI,54956-2021,
150932,Theological University of the Caribbean,"Road 848 Km. Pablo Marquez, Saint Just",Trujillo Alto,PR,978,
